"job_id","title","location","department","salary_range","company_profile","description","requirements","benefits","telecommuting","has_company_logo","has_questions","employment_type","required_experience","required_education","industry","function.","fraudulent"
746,"Worship Experience Pastor","US, MI, Grand Rapids","","10800-10800","The Edge is a multicultural ministry committed to reaching the urban/ hip-hop culture in mind, body and spirit. The Edge was planted by Kentwood Community Church in the fall of 2009. It was planted as a missions church to reach people from all walks of life who are looking for hope and a future. Our community has become family for many in our context. Our high energy Saturday night Sessions are filled with hip-hop and R&amp;B music, authentic people and fellowship. Our location has become a second home for many and our building is open most days of the week to the entire community. We hold Bible studies, tutor each other, work in the music studio, a video production room and just hang out together to watch movies. Over the past three years, we have seen unbelievable social and spiritual change occurring in the lives of those who attend our church and community ministries. Over the past three years, hundreds of people have come to know Jesus as Lord as a result of what God is doing in the midst of The Edge.","Pay: $10,800.00 per yearType: Part Time (17hrs per week)Position Purpose: To provide pastoral leadership for EDGE worship/Elements for Elements team members. Use Christian hip-hop &amp; R&amp;B to deliver the good news of Jesus Christ. Provide exciting, relevant worship experience useing song, multimedia and visual aids. Working with the Lead Pastor, to enhance and support the messages through relevant music selection, stage decoration and other elements of the worship experience.Key Accountabilities:Oversee direction/vision for overall worship/creative experienceProvide direction for special eventsProvide pastoral care for Elements TeamProvide recruiting and oversight for props, visual aid, tech and band members","Must be a born again believer with a maturing relationship with Christ.Must show a faithful pursuit of leadership characteristics as listed in 1#URL_00ccf6bb20e20e5e9993864408eb928d9db51cf673ec398a962d81ee3f56a408#Must agree with theological position The Wesleyan Church/ The EDGEMust be willing to become a EDGE ministry Partner/MemberLead worship team rehearsals on a weekly basis.Participate in the design and execution of weekly worship experienceDevelop and facilitate annual ministry plan, quarterly reports and annual budgetIn depth understanding of Hip-Hop, R&amp;B genre Ability to arrange songs in Hip-Hop &amp;  R&amp;B genreAbility to lead through influenceAbility to think forward and have visionAbility to discern and utilize the gifts of othersMust be a servant leader","EDGE Value Add:Flexible working environmentConstant leadership development opportunitiesMentorship from specialist in urban ministry1 Week Paid VacationHonor System Sick/Personal Days$1000.00 salary fund raising match (annually)Fund raising training   ",0,1,0,"Part-time","Associate","Associate Degree","Religious Institutions","",0
15261,"Social SEO Coordinator ","US, MN, St. Cloud","Creative","","DAYTA Marketing is a social media marketing company and agency. We conduct social media strategies for businesses and organizations. We post, we pin, we tweet, we blog. We grow large social media audiences for our clients.We build brand and trust while helping our clients become a top-of-mind entity among their followers. We create and manage our clients’ social media sites while also developing new media such as web design, video and photography. Our services are designed to meet the requirements that social media demands: time, diligence and consistency. We provide our clients confirmation that their relationship with DAYTA Marketing is delivering a return on investment.","Responsible for managing the build out of various social networks, including Facebook, Twitter, Pinterest, Google+, LinkedIn, Blogger, &amp; various social listing sites. The Social SEO Coordinator will also be in charge of tracking, reporting, and providing creative social solutions for clients and team members. This position is entry level and training is provided. A demonstrable knowledge of social media, analytics, SEO, Microsoft Office Suite, and a basic understanding of internet protocols is desired.","Passion for social media, self motivated, organized, attention to detail, pro-active, creative problem solver, strong communication skills, ability to work with a team and individually.","",0,1,0,"Full-time","Entry level","","Marketing and Advertising","Data Analyst",0
17371,"Operations Associate (FT)","US, OR, Klamath Falls","Entry Level Food Service","","Ciao! Welcome to Big Italian Meatball! We are a local Italian quick service restaurant that provides delicious Italian sandwiches and sides at an incredible value. We purchase the majority of our products from local producers and vendors, so you can trust that what you're eating was raised right here! We are very excited about being in Klamath Falls and offering our unique spin on Italian food to the people of the Klamath Basin. ","Big Italian Meatball: EmploymentJob DescriptionOperations Associate (OA): Full TimeRole Description:To deliver an exceptional customer experience every time, while following the values of Big Italian Meatball and adhering to our policies and procedures. Your main responsibility as an operations associate is to ensure that you are delivering the highest level of customer service in a clean and safe environment. In addition to adhering to our policies and procedures, you are responsible for:Customer and Employee Interactions:Following basic people essentials:Maintaining a clean and complete uniformMaintaining good grooming habitsArriving to work on time and when scheduledUnderstanding the “how” and “why” behind the policies and procedures of Big Italian MeatballUnderstanding and supporting the Open Door policyPromoting teamwork to achieve restaurant goalsAssisting others when needed while demonstrating consideration for proper proceduresFollowing the practices of Big Italian Meatball as outlined in the Company HandbookFollowing all reasonable instruction given by an authorized person (i.e. Operations Training Associate, manager, or owner)Acting as a brand ambassador for Big Italian Meatball at all timesService, Quality, Cleanliness, and ValueFollowing critical standards for raw and finished product quality, service speed, cleanliness and sanitationDelivering fast, friendly, and accurate service to all customersAdhering to restaurant performance standards and as per shift manager directionsFollowing directions for the implementation of new products and proceduresActively supporting sales promotions to maximize sales potentialMaintain operational and kitchen areas to exceed customer cleanliness, comfort, and convenience expectationsFood Safety/Sanitation/HygieneFollowing all food safety, sanitation and hygiene requirements and practicesCustomer EngagementWelcoming every customer with a smile and being genuinely friendly at all times.Attending to customers’ needs as a primary focusReferring difficult customer inquiries to a ManagerWorkplace SafetyReport all work related near misses, injuries and illnesses as soon as possibleFollow correct procedures and reasonable instructions including Personal Protective Equipment (PPE) when instructedLook after themselves, each other and anyone else who may be affected by what they do or not do while at workNot putting other employees, customers, contractors, or visitors at risk of injury/illnessNot intentionally or recklessly interfering with or misusing equipment or any other item supplied at our workplace","Qualifications:Qualified candidates must at least 16 years of age. Candidates must have a high school diploma or GED or be working towards a diploma. Experience in the fast food industry is a plus but is not required. We will train you for the position. Candidates must have the desire to learn various aspects of the sales/production process at Big Italian Meatball since you will be working in several areas of the restaurant. ","Salary &amp; CompensationAn operations associate at Big Italian Meatball will be paid an hourly wage of $10. Salary increases will occur every three months, adding 15 cents for each level of service to the company.We also offer a comprehensive benefits package that includes 1 week of paid vacation per 1000 hours worked and 2 annual sick days.The position also includes a full range of insurance benefits, including medical, dental, vision, and life insurance.In addition to your complimentary meal at work each working day (an allowance of up to $4 per meal), you will be entitled to receive 10% off your entire purchase when purchasing food items during days off.",0,1,1,"","","","","",0
7713,"Java/J2EE Analyst Programmer ","BE, , Brussels","","","EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Software, Information and Communication Technologies company, operating internationally (Athens, Brussels, Luxembourg, Copenhagen, Berlin, Rome, Stockholm, London, Nicosia, Helsinki, Valetta, etc). The company employs over 600 engineers and IT experts. We design and develop software applications using integrated, state-of-the-art technology. Our current IT and telecoms projects have a value exceeding 250 million EURO. EUROPEAN DYNAMICS is a renowned supplier of IT services to European Union Institutions, international organizations, European Agencies and national government Administrations all over Europe.","We currently have a vacancy for a Java/J2EE Analyst Programmer fluent in English, to offer his/her services as an expert who will be based in Brussels. The work will be carried out either in the company’s premises or on site at customer premises. In the context of the first assignment, the successful candidate will be integrated in the development team of the company that will closely cooperate with a major client’s IT team on site. Your tasks:Work with users to identify and specify requirements, write and/or review functional and/or technical specifications for internal development;Analyse and document the requirements and business processes, modelling and prototyping;Develop and test J2EE applications according to the specifications;Participate in the assessment of code and documentation; Participate in discussions on the technical architecture and design of the system and in other technical activities concerning the applications;Provide support to the Quality Assurance Team and third level support (investigate problems, schedule bugs for resolution).","Your skills:University degree in IT or related subject with minimum 2 years of professional experience in IT, or non-University degree with minimum 4 years of experience in IT;Minimum 2 years of experience in Object Oriented development and business analysis;Extended working experience in Java/J2EE and minimum 1 year of experience with SQL-based databases, preferably Oracle;Proven experience in RUP methodology (preferably for Web based applications) and in business modelling;Experience in managing user groups and supporting other users;Excellent command of English, both written and oral. Knowledge of French will be an asset.","Our offer: If you are seeking a career in an exciting and dynamic company, where you will offer your services as part of a team of a major European Institution, operating in an international, multilingual and multicultural environment where you can expect real chances to make a difference, please send us your detailed CV in English, quoting reference: (JAP/05/14), to the following e-mail address: #EMAIL_e8efcf62a68b682bfb8fcc86c8c05ec5b0b8c9afa3310079ab513dbf73ccfd25#. We offer a competitive remuneration (either on contract basis or remuneration with full benefits package), based on qualifications and experience. All applications will be treated as confidential.You may also consider all our other open vacancies by visiting the career section of our web site (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) and follow us on Twitter (@EURODYN_Careers) and LinkedIn.",0,1,1,"Full-time","Mid-Senior level","Bachelor's Degree","Computer Software","Information Technology",0
9428,"Marketing Events Coordinator (remote/telecommute)","US, , ","Marketing","","InVision is a venture-backed startup working to create the world's best design communication and collaboration platform.We're passionate about finding ways to improve how companies think about their design process. That's why designers at so many of the worlds most beloved startups, agencies and corporations use InVision every day.","InVision is the world’s leading design collaboration platform.We enable companies of all sizes to discover the power of design-driven product development.  That’s why designers, product managers, marketers and other stakeholders at so many of the world's most loved designers, agencies, &amp; corporations use InVision every day, including Zappos, Evernote, AirBnB, and Yammer.Built to foster collaboration and iteration, InVision helps our clients design, review and user-test a product before writing a single line of code, with tools for design prototyping, feedback, task management and version control.We’re well-funded and venture-backed by prominent investors including FirstMark Capital and Tiger Global Management.We're looking for a Marketing Events Coordinator to manage our presence at events for our users and the design community.","About You3+ years of total work experience; 1+ years in managing marketing events.Detail-oriented, expert multi-tasker and master of organization and logistics -- can keep a lot of balls in the air and nothing slips through the cracksExperience with startups and product designAbility to be the public face of the company (to the extent we need additional staffing at a conference).Ability to travel regularly.ResponsibilitiesDevelop, launch and manage on an ongoing basis our participation in live events and webinars.Manage schedule for smaller live events (50 to 200 attendees) around the country, procure space / vendors / sponsorship partners, manage guest lists and speakers.Participate in planning and execution for larger events (200+ attendees).Manage schedule and participation in webinars for design community. ","Highly competitive salaryStock optionsPremium health coverage  Macbook AirMembership at health club of your choiceUnlimited books from AmazonUnlimited Starbucks cardHalf-day Fridays!",1,1,0,"Full-time","Director","Bachelor's Degree","Design","Marketing",0
10809,"UX/UI Designer","US, FL, Orlando ","","60000-80000","Although AssistRx was formed in only 2009, we have capitalized on our 30 years of combined experience working within the specialty distribution channel, both in caring for patients as well as close collaboration with pharmaceutical manufacturers.  Our simple goal is to apply innovative solutions to provide greater access to therapy.                                                    Through years of exposure and insider knowledge, AssistRx (ARX) has become intimately acquainted with specialty therapy distribution, but has also identified shortcomings that exist in meeting patients’ needs using the current industry methodology.  Seeking to detangle the intricate complications that arise in this niche market, ARX has developed exclusive technology with our iAssist product and, when combined with our customizable features and superior service, we are confident it will be exactly what your organization needs to resolve prevalent issues and excel in customer care.  In fact, we believe our unique technology will revolutionize the current specialty distribution market by creating a seamless and efficient system to ensure benefits to all parties involved.                                                    AssistRx, as a company, is dedicated to developing technology solutions and offering premium customer service for the specialty pharma industry.  Improvement in the delivery of patient care has been a core motivation for ARX as we have partnered with healthcare companies, and it will continue to inspire us to find better solutions to continue to meet needs in this ever growing and changing market.                        AssistRx, Tomorrow's Technology Today.","Job Summary: The UX/UI Designer will be a member of the Product Management Team, reporting to the Director of Product Management. The Product Management Team is part of the Business Strategy department and manages the overall strategy and vision of product offerings, owns the product roadmap for the organization, and works closely with the PMO team to ensure consistent and successful implementation projects. The UX/UI Designer is a critical role on the team, and will help define and execute the vision for the user experience, serving as a user advocate to ensure the highest level user satisfaction. Working closely with Development, QA, Business Analysts and Project Managers you will help research, design, and prototype experiences that meet demanding quality standards. Strong collaboration skills will be necessary as you influence the product team and ensure we maintain industry leadership, delivering innovative, exciting and engaging products. The successful Design candidate illustrates the ability to apply strategic thinking and business goals to define visual style, interaction design, and user research, while possessing an understanding of work flow and design standards.Key Competencies: Ability to interpret insights from stakeholders and users Translate user stories and research into wireframes and UI collateral Continually iterate to define the best possible experience Advanced decision making and problem solving Strategic thinking and market knowledge Strong communication and presentation skills Solid planning and project management / execution skills Strong influencing, negotiation and partnership skills Positive attitude, enthusiasm, creativity and flexibility","Basic Qualifications:     3+ years of proven UX and UI experience creating intuitive design for complex web applications Bachelors Degree in related field preferred Healthcare industry experience preferred Experience with wireframe tools such as Balsamiq or Protoshare Experience developing enterprise web applications Strong written and verbal communication skills Ability to articulate and share creative, new ideas Organizational and time management skills Partnering and problem-solving mindsetPhysical Demands:The work requires the incumbent to remain at a desk most of the time. Some travel may be required to represent the company at meetings, conferences and seminars. Tight deadlines must be met with limited staff to support projects.Work Environment: The work environment is in an office setting that is adequately lighted, temperature controlled and ventilated.","",0,1,0,"Full-time","","","","",0
703,"English Teacher Abroad ","US, NJ, Jersey City ","","","We help teachers get safe &amp; secure jobs abroad :)","Play with kids, get paid for it Love travel? Jobs in Asia$1,500+ USD monthly ($200 Cost of living)Housing provided (Private/Furnished)Airfare ReimbursedExcellent for student loans/credit cardsGabriel Adkins : #URL_ed9094c60184b8a4975333957f05be37e69d3cdb68decc9dd9a4242733cfd7f7##URL_75db76d58f7994c7db24e8998c2fc953ab9a20ea9ac948b217693963f78d2e6b#12 month contract : Apply today ","University degree required. TEFL / TESOL / CELTA or teaching experience preferred but not necessaryCanada/US passport holders only","See job description",0,1,1,"Contract","","Bachelor's Degree","Education Management","",0
12809,"Sales Positions - NZ","NZ, , ","Sales","","EROAD was established to modernise New Zealand’s paper-based RUC regime and in 2009 launched the world’s first GPS/cellular-based road charging system. Our solution can be readily and rapidly scaled and deployed across entire jurisdictions because it requires no roadside architecture, and uses a SaaS-based web service.We’re now a world leader in our field and expanding rapidly as we enter new markets.Joining EROAD is a great career move. We look at potential when we’re hiring, and your ability to grow with the role. We employ only the best, and ensure that our staff have the skills, training and technology to do their best work.How you’ll fit in at EROAD is important as well. We’re really proud of our company culture and finding people with the right attitude is just as essential as a great CV.Working at EROAD means learning from people who are experts in their field. It also means working hard – we have to, to be able to grow as fast as we need to! But we encourage a healthy work/life balance and our low staff turnover tells us we’ve probably got the balance right.We have staff from all over the globe – 25 countries at last count – and we may just have the highest rate of boat/surfboard/windsurfer ownership of any technology company, anywhere.","EROAD is a fully integrated technology and services company. In 2009 we modernised New Zealand’s paper-based RUC regime with our launch of the world’s first GPS/cellular-based road charging system.We’re New Zealand’s market leader in electronic RUC and a world leader in our field. We’ve been growing at a phenomenal rate since 2009, won a string of awards, and now have more than 120 staff in three countries.We’re always interested in speaking with sales executives with strong business development nous to join our Regional or Enterprise sales teams. If you have a proven record of sales, and be a high achiever, then apply today!You will be involved in all of the sales activity across the EROAD suite of products. Your primary focus will be on continuing the growth of the EROAD business in your region via a combination of energetic direct sales activity and by developing and managing a network of supporting sales-based contractors and installation-based local businesses.","You will also have the following:A thorough knowledge of the South Island heavy transport industryAn excellent reputation as a reliable and customer-focused sales professionalA good technical understanding of transport industry productAble to make good sales decisions based on the required business outcomes.Enjoy working with cutting edge technologies.If you enjoy the challenges and responsibilities of working within a highly motivated and knowledgeable sales team and thrive in a fast-paced work environment we want to hear from you.","In return, we offer a competitive salary and benefits, and opportunity for career development in a high-performing team.",0,1,0,"Full-time","Not Applicable","Unspecified","Information Technology and Services","Sales",0
12820,"Physical Therapist","US, CA, Anaheim","","","Welcome to interface rehabinterface rehab provides comprehensive rehabilitation (Physical, Occupational &amp; Speech Therapy) &amp; consultation services on a long term contractual basis to the various medical settings throughout Southern California.","Position:PT                                                                         Clinical Setting:Skilled Nursing Facility                                                                         Job Type:Full Time                                                                         Location: Anaheim                                                                     Qualifications:                                                                         Experience:No experience.                                                                          Job Summary:                                                                        The Staff Physical Therapist evaluates and treats patients/residents, communicates with families, physicians, and other health team members, and maintains documentation of services in the medical records.  Provides Physical Therapy services including treatment planning &amp; implementation, and discharge planning. Tests patient’s physical abilities analyzing rehabilitation goals; consult with rehab team in order to coordinate the most effective physical therapy program.                                                                         Organizational Relationships:                                                                        Reports to: Director of Rehabilitation, CQI Designee/Mentor, Regional Mentor.Supervises: Responsible for the care delivered by PTAs, Rehab Technician.                                                                         Essential Job Responsibilities:                                                                        Evaluate patients/residents within 24 hrs of physician referral.Develop effective treatment plans and obtain approval for services from referring physician, and treat patients/residents according to physician’s treatment plan.Communicate regularly with supervisor, other members of the rehabilitation team, and nursing staff on the patient’s treatment plan, progress, and prognosis.Record evaluations, daily treatment notes, weekly progress notes, 14 day progress report to the physician, and discharge summaries per policy and procedure.Instruct patient/resident’s families or nursing staff in maintenance program.Participate in discharge planning.Secure necessary durable medical equipment for patients/residents to facilitate independence in mobility: i.e. orthoses, walkers, canes, elevated toilet seats, and grab bars.Submits logs and all billing information on a timely basis.Reports any problem areas/equipment within each facility to the appropriate supervisor immediately.Comply with the State Licensing Board of California, Title 22, CMS, and California Labor Board Guidelines.May perform other duties as assigned.","Licensure/Certification:Bachelor's degree (or foreign equivalent) in Physical Therapy.","",0,0,0,"Contract","Not Applicable","Certification","Health, Wellness and Fitness","General Business",0
9877,"INTERNSHIP: BUSINESS & PRODUCER","NL, NH, Hilversum","Account","","MediaMonks is the biggest creative digital production company on the planet. We specialize in working for and with advertising agencies to craft amazing digital work for global brands. You can find us anywhere on the Web as well as in Amsterdam, London, LA, New York and Singapore.MediaMonks boasts an in-house team of 250 Monks that are versed in an infinite range of digital disciplines, collectively covering anything you could possibly throw at a digital campaign. Our award-winning capabilities include film, games and mobile and are recognized by over fifty institutions worldwide, including Cannes, Eurobest, the Webbys and the Awwwards.MediaMonks, est. 2001, is a member of SoDA and part of the FWA Hall of Fame. Catch our latest showreel at #URL_9ae12c3d274cab9516c33a92a00900561d083cecea1571d12dd251f5d12c1608#.OpeningsInterested in joining this club of digital artisans? Check out our vacancies and tell us why we should hook up right away. We tend to care less about paper qualifications and more about hands-on experience, so be sure to provide us with a portfolio or other feat of arms. Nothing that matches your skill set? We have awesome jobs for awesome people. Simply tell us about yourself and your trade and we may dream up your digital dream job (or internship) just like that.","Aspiring producers and business leads! Looking to gain hands-on experience in digital business? Come and support MediaMonks' Business &amp; Producer team at our Hilversum headquarters, just twenty minutes outside of Amsterdam. We are in search of an inspired intern who is eager to expand their knowledge of international business, interactive advertising, and the logistics of caffeine.MediaMonks is offering you the opportunity to develop your client service and producer skills, as well as competitive payment to cover your expenses. As part of the biggest creative digital production company on the planet, you’ll be producing world-class work for some of the top global advertising agencies. Our desired candidate is an enthusiastic individual with a passion for digital, who is in the process of finishing their HBO or academic studies. Ideally, Dutch is your first-language but you are confident in your ability to speak, read, and write English.The internship will span five to seven months and forty hours a week, with the potential for your internship to result in a career with us. In fact, the most tangible testament to the unadulterated epicness of our internships are the many ex-interns that are still part of our team – some of the first interns to join MediaMonks are now occupying key positions at our company. Therefore, we are looking for someone interested in establishing a permanent place for themselves, rather than simply securing their internship credits. If you think you suit the bill, don’t be shy. Come and join us.","","",0,1,0,"","","","","",0
8285,"Senior Strategist","GB, LND, London","Client Services","","Founded in 2010 by a team from Google’s London and New York offices, Qubit work with some of the biggest names in Online. Our engineers have built a brand new platform that combines a number of technologies – analytics, automation, personalisation and more – into a simple, easy-to-use product.We’re not the only ones excited about our brand new approach to solving the problems of modern e-Commerce. Wired magazine named Qubit as one of the top 5 hottest startups in London. We’ve raised $7.5 million in Series A funding from one of the UK’s biggest venture capitalists! Come and join the growing team as we embark on the most exciting chapter in Qubit’s history.Although we’ve now grown to more than 90 people, we’re keen on keeping our culture as relaxed and open as when there were only 5 of us. Our offices have table football, kitchen full of fruit and other snacks, never ending coffee supply, dinner service and lots of other startup perks. More importantly we’re a focused and determined team preparing to double in size during 2014!","Qubit: Cutting Edge Big Data EngineeringQubit are looking to grow their Client Services Department and we need to find an exceptional analyst / people person to manage a talented group of strategists and junior engineers.You need to have the charm of a concierge, the mental arithmetic skills to win at Countdown and the plate spinning skills of a skilled plate spinner to thrive in this position, owning Qubit’s client relationships, implementing our exceptional technology and coordinating the strategic advice we provide.What you’ll be doing …Managing a team of highly intelligent strategists and Customer Solutions Engineers to ensure the client teams objectives are met, from concepts to conversion growth, you’ll be ensuring happiness across the boardConducting analysis and diagnosis of issues and challenges facing our clients ecommerce business. This is where you’ll get to demonstrate your critical thinking skillsIdentifying, planning and formulating strategic opportunities to help clients improve conversion rates and capture new growth opportunitiesBuild long-term, deep relationships at C level within our clients organisationsFoster adoption of our products and services throughout customer organisationsWork with product management and engineering resources to coordinate new feature developmentGenerate new business through managing up-sell opportunities","What you’ll need ...Experience:Proven track record of managing teams which consistently exceed goalsExperience in management consulting, IT consulting, finance, market research, and/or enterprise software preferredMinimum of a BA/BS or higher from top universityExceptional know-how in:People developmentAnalyticsProject managementProblem solvingPresentationAdapting to technical conceptsVerbal presentations","Plenty of perksAs well as the opportunity to solve complex problems in this exciting new era of big data, here’s what we offer:Realistic performance related bonusesGenerous equity options mean you’ll own a piece of the pieExcellent health and dental insurance packagesA relaxed approach to time off and enough holidays to see several corners of the worldFridge fully stocked with healthy snacks and the ultimate espresso machine for your java fixA competitive office where we play foosball, football, scrabble, go-karting… you name it, we’ll play itThank Qubit it’s Friday – we have lots of creative ways to let off steam at the end of the weekPlenty of opportunities for training and development",0,1,1,"Full-time","Mid-Senior level","Bachelor's Degree","Internet","Strategy/Planning",0
9095,"Assistant Content Producer","GB, LND, London","","20000-25000","At FutureLearn, we want to inspire learning for life. We offer a diverse selection of free, high quality online courses from some of the world’s leading universities and other outstanding cultural institutions.Our aim is to connect learners from all over the globe with high quality educators, and with each other. We believe learning should be an enjoyable, social experience, with plenty of opportunities to discuss what you’ve studied, in order to make fresh discoveries and form new ideas.FutureLearn is being built by experienced educators, disruptive thinkers, entertainment experts and geeks.  Our team combines years of experience building great online and mobile experiences for consumers globally.We are a private company wholly owned by the Open University, with the benefit of over 40 years of their experience in distance learning and online education. Our partners include over 20 of the best UK and international universities, as well as institutions with a huge archive of cultural and educational material, including the British Council, the British Library, and the British Museum.We are growing fast. We need people who believe that the opportunities of a great education should be open to everyone. We need people who want to be part of the challenge to break down barriers and inspire millions of people to continue their learning journey throughout their lives. And we want people interested in working for an innovative web company in a fast-moving sector.  Bring your skills, pioneering spirit and collaborative instincts, join our team and be at the forefront of this amazing adventure.","PLEASE NOTE THAT THIS IS A 3 MONTH CONTRACT INITIALLYDo you dream of topping the BuzzFeed Community Leaderboard or creating a YouTube hit? Do you know your Reddit from your reblog?  If so, FutureLearn needs you.We are looking for an Assistant Content Producer with great research skills who can get to know our courses inside out, identify the materials in them most suitable for sharing and turn it into content that will spread on the social web. The role sits between the Content and Marketing teams, working closely with our Social Lead and our Community Manager.The ideal candidate will be a creative individual with a keen eye for detail and enthusiasm for authoring fun, surprising and stimulating content for the web in a variety of different formats, for example: animated GIFs, quizzes, listicles (and old-fashioned blog posts), video clips, audio clips and podcasts, and infographics. Don’t worry, you’re not expected to be an expert at all of those, but we are looking for someone who knows their way around a video editing tool like Final Cut.You should also be familiar with the best ways to format this content for other services, including:AudiobooBuzzFeedFacebookInstagramPinterestRedditSoundcloudTumblrTwitterVineYouTubeAgain, you don’t have to have mastered all of these - but it will help if you have mastered one or two. And if you have achieved viral success yourself, even better!Responsibilities‘Mining’ current and upcoming FutureLearn courses to identify potential social contentChecking rights where applicableRepurposing and authoring content for social platformsFeeding in to inspiration, advice and guidelines for partners to produce their own social content ","Intermediate video editing skills (e.g. familiarity with Final Cut Pro and After Effects)Basic image editing skillsKeen editorial instinctsPassion for learning and communicating about new subject areasUnderstanding and enthusiasm for the social web and net cultureKeen eye for detail and writing for the webGood research skills.","We're constantly looking to add to the range of benefits that we offer staff at FutureLearn:Great annual leave allowanceFlexible working allowedPaid time off allowed for charity workPaid for work related training &amp; developmentInterest free season ticket loansChildcare VouchersCycle to Work scheme",0,1,0,"Contract","Entry level","Bachelor's Degree","E-Learning","Writing/Editing",0
1218,"Small Business Benefits Consultant","US, IL, Schaumburg","","","Anthony Warren is a Marketing and Advertising consultant.  After completing one enlistment as a U.S. Marine at Quantico, VA, where he provided administrative support to the Lawyer for the Commandant of the Marine Corps, he has hired and trained over 1000 sales people managers and CEO's to increase their effectiveness and monetize thier efforts.  His early skill as a door to door salesman has evolved from concert promoter, Real estate investor, Fundraiser and now with the internet to a supply and demand tour guide. His zest for finding information and his ability to sell ideas has generated affiliations and clients from small business to Fortune 200.  Brainstorm and network with this evangelical marketing Pro.","Colonial is looking for 5 sharp people to inform small business owners about the newest health benefits available for small business owners in illinois.  If you are a great talker and dresser the rest is simple.  Make 30 calls a day.  Set appointments    and make presentations to earn over $1000 a week we pay 4 times a month.  Its just that sim\ple and we have been doing the same system for over 100 years to bring home the bacon.  Training and leads provided.  Insurance llicense preferred but we will provide a temporary if needed at no charge.  Management available.","Insurance license.Car","",0,1,0,"","","","","",1
10186,"Sales Coordinator","US, WI, Milwaukee","","","Schroeder Solutions is a full-service interiors company focused on keeping our clients’ and our own work environments as productive and enjoyable as possible.  We’re a growing company, awarded the Biz Times Future 50 Award and Top 10 Small Businesses in Waukesha County.   We’re looking to add more talented, highly motivated professionals to our team.   You’ll work in a fun, healthy environment with a team-focused, client-oriented staff.  Schroeder Solutions has a solid history of growing and flexing with your career desires and changing personal life. If you want to work in a showcase workplace with an eye on perfection and a desire to elate our clients, check out these opportunities:","Schroeder Solutions is a full-service interiors company focused on keeping our clients’ and our own work environments as productive and enjoyable as possible.  We’re a growing company, awarded the Biz Times Future 50 Award and Top 10 Small Businesses in Waukesha County.   We’re looking to add more talented, highly motivated professionals to our team.   You’ll work in a fun, healthy environment with a team-focused, client-oriented staff.  Schroeder Solutions has a solid history of growing and flexing with your career desires and changing personal life. As Sales Coordinator, once an opportunity is brought in, you’re at mission control to see the project through to completion.  You’ll work with the client, vendors, and our team to bring the project to completion and create client elation.   ","Highly attentive to detailsGood organizational skills and ability to work towards and implement improved processesExcellent interpersonal skillsAdept at dealing with difficult situations tactfullyProficient in Microsoft OfficeSome customer service experienceHigh School diploma required; Some post high school education preferred","Schroeder Solutions provides a competitive salary and benefits package.",0,1,1,"Full-time","Entry level","High School or equivalent","","Customer Service",0
9408,"Python Developer ","IN, TN, chennai","Research and Development","","Visual BI is one of the leading and fastest growing firms focusing exclusively on BI &amp; Analytics. Our offerings cover end-to-end BI services, industry and domain-specific solutions, custom visualization controls (SAP Dashboards and SAP Design Studio) and cloud-based analytics.Headquartered in Plano, Texas, Visual BI has won recognition from customers for driving high-touch engagements driven by our team of platinum-level experts, an agile delivery model and innovative solutions.Highlights:* Ranked by CIOReview as one of the Top 100 Big Data Companies in the US* Dedicated Visual BI Labs facility in San Antonio, TX, to support R&amp;D and innovations* Partnerships with established vendors such as SAP, TIBCO Spotfire, Tableau and MongoDB* A culture that encourages to look forward and think aheadMission: Our Goal is to become one of the leading firms worldwide in terms of brand recall &amp; excellence in the field of Business Intelligence &amp; Analytics by driving BI adoption with our innovative analytical solutions and applications.","Pure programming aptitude with focus on algorithms and with proper experience in using python for algorithm development and aptitude for understanding data analysis"," A Degree in Engineering with 1-3 years of  technical experince in  end to end model based development using Python. -Must have exceptional applied mathematical  and Statistical skills","",0,1,0,"Full-time","Associate","Bachelor's Degree","Information Technology and Services","Information Technology",0
1776,"Growth/Acquisition Manager","GB, , London","Marketing","","DICE gets fans the best tickets at face value with No Booking Fees. We're based in Shoreditch, London and 100% mobile so we're driven to transform ticketing globally. We're fully funded by successful entrepreneurs from music, consumer and technology - all very well known.DICE is currently only for Londoners but expanding to other cities soon. It's an exciting time to join and if can't see a role here right now for you email #EMAIL_f1ba6a31a1a8d33d113e24df320a8276792ed6ae6dd1dda3078b91d41c1164d3#.  You can download DICE at #URL_ec4eb3e790f2097c38259c96ef1a89331f5412f40c1f1dcd33772a0e2db7a014#","Music is at the heart of so many things so rather than do the boring (and ineffective) typical marketing campaigns, DICE is determined to enhance its brand through flair, passion and transparency.You're a brililant marketer who is product-obsessed and loves working with incredible data scientists to acquire new customers.Being a self-starter who is ready to build a powerful team of growth hackers, we want to encourage your flair and ideas to help make DICE a massive success. This is a very exciting time to join DICE and you'll be in the spotlight to create one of the worlds leading new brands.","","",0,1,0,"Full-time","Mid-Senior level","High School or equivalent","Marketing and Advertising","Marketing",0
